,date,stock_symbol,Previous Close,Market Cap (intraday)_current,Intrinsic Market Cap(Mils),Market Cap Per Share,Intrinsic Market Cap Per Share,Enterprise Value_current,Intrinsic Enterprise Value(Mils),Enterprise Value Per Share,Intrinsic Enterprise Value Per Share,Undervalued or Overvalued,Fair Value,recommendationMean,recommendationKey,numberOfAnalystOpinions,currentPrice_divide_targetLowPrice,currentPrice_divide_targetMedianPrice,currentPrice_divide_targetHighPrice,RSI-4,RSI-3,RSI-2,RSI-1,RSI-now,MACD-4,MACD-3,MACD-2,MACD-1,MACD-now,MACD9-4,MACD9-3,MACD9-2,MACD9-1,MACD9-now,MACDhist-4,MACDhist-3,MACDhist-2,MACDhist-1,MACDhist-now,Annualized_return_past10years,Annualized_return_past5years,Annualized_return_since_incep,Annualized_std_since_incep,Annualized_std_since_past10years,Annualized_std_since_past5years
35,10/04/2020,DHR,145.13,,0.0,,,,0.0,,,Overvalued,-20.0,1.7,buy,14,1.0867142857142855,0.9598738170347002,0.7842268041237113,58.687253867932604,58.687253867932604,58.687253867932604,59.152065746073326,65.44316181236195,1.3744911619694165,1.7325946626949928,1.9934154149706558,2.2069540053294077,2.8285360461480593,-0.43952135821479493,-0.005098154032837421,0.39460455976786124,0.7570744488801706,1.1713667683337485,1.8140125201842114,1.7376928167278303,1.5988108552027946,1.449879556449237,1.6571692778143108,17.93833230548012,19.480989329013653,14.982660129801761,24.926425780689367,21.43945437569598,21.236505964333773
36,10/04/2020,ICE,85.34,,0.0,,,,0.0,,,Overvalued,-23.0,1.7,buy,17,1.0235294117647058,0.8787878787878788,0.8207547169811321,59.533768824033466,59.53376882403347,59.53376882403347,54.252129362189855,57.60311606044365,0.9487644409421847,1.2044644067595982,1.391073047707593,1.345925139074751,1.4403998529484596,-0.31140135811240055,-0.008228205138000794,0.27163204543111796,0.48649066415984465,0.6772725019175676,1.2601657990545854,1.212692611897599,1.1194410022764751,0.8594344749149064,0.763127351030892,16.0247763493655,15.837215086724754,18.88207965178841,43.21192418496467,24.615855210611848,24.095560175514674
37,10/04/2020,IQV,127.87,,0.0,,,,0.0,,,Overvalued,-28.0,1.7,buy,17,1.099913043478261,0.8663698630136986,0.63245,62.80248030669379,62.80248030669379,62.80248030669379,58.22489536670029,59.6640706311786,1.9283261942790517,2.7729935743641647,3.403168945378283,3.559765957479044,3.77750132641863,-2.3526339516866317,-1.3275084464764726,-0.38137296810552157,0.40685481701139153,1.0809841188928393,4.280960145965683,4.100502020840637,3.784541913483805,3.1529111404676526,2.6965172075257904,,13.657760638429606,17.181369466909647,27.060234180967388,27.060234180967388,29.122058337510133
38,10/04/2020,FISV,98.37,63.99B,40896.46999445591,94.6121773072715,60.46732411872122,85.00B,40003.46999445591,125.67643492917763,59.146982278818214,Overvalued,-33.0,1.8,buy,29,1.1005681818181818,0.8138655462184874,0.6371710526315789,55.986595850338425,55.986595850338425,55.986595850338425,52.50479926795546,52.31792339187952,-0.16519104479131386,0.2475529064414843,0.5681066812655615,0.6332914714409554,0.6675725295961428,-1.965083684480806,-1.5225563662963482,-1.1044237567839663,-0.756880711138982,-0.4719900629919571,1.799892639689492,1.7701092727378325,1.6725304380495278,1.3901721825799376,1.1395625925880999,22.005716913905626,20.127951783863285,14.702381255529229,30.561887630601547,22.193229440596177,24.815492970405984
39,10/04/2020,PLD,86.18,59.83B,13935.83707655802,80.95089907859665,18.85539931071726,71.19B,12845.83707655802,96.32115168653344,17.38061274886417,Overvalued,-34.0,1.8,buy,14,1.0740963855421688,0.948404255319149,0.8104545454545455,67.25123460387685,67.25123460387685,67.25123460387687,57.46599076208141,60.64231311649038,2.629378294656462,3.2207288940281273,3.6473343049999016,3.5156167859037026,3.590930789051683,0.39381291645370237,0.9591961119685875,1.4968237505748503,1.9005823576406207,2.2386520439228335,2.2355653782027596,2.2615327820595397,2.1505105544250513,1.615034428263082,1.3522787451288494,16.454762968458226,19.467172961848924,13.082232931620808,39.41979737365807,27.333295122718283,26.126727895595828
40,10/04/2020,FIS,124.77,74.04B,81644.68262677205,120.13239875389408,132.4712529639993,93.68B,80494.68262677205,151.99896157840084,130.60533915299203,Overvalued,-46.0,1.8,buy,28,1.1356880733944954,0.7960771704180065,0.6801648351648352,54.203852493277836,54.203852493277836,54.203852493277836,52.076410762472285,52.328284563141395,-0.3852723053056053,-0.023234231217955426,0.26067861008968407,0.3588931882071762,0.4469086760404508,-2.1444947900356146,-1.720242678272083,-1.3240584205997297,-0.9874680988383485,-0.7005927438625887,1.7592224847300093,1.6970084470541276,1.5847370306894137,1.3463612870455246,1.1475014199030396,18.95772128792772,15.865973035776015,14.323885048486673,29.62698626423417,23.77075151889388,25.562090094963953
41,10/04/2020,LBTYK,17.30,,0.0,,,,0.0,,,Overvalued,,1.5,strong_buy,2,0.5796666666666667,0.552063492063492,0.526969696969697,59.60097837290338,59.60097837290338,59.60097837290338,54.80615226450233,58.40943985056256,-0.011184936248348265,0.07546513229882379,0.1424933611343704,0.16067794656239798,0.20580059387424754,-0.34307966296141784,-0.25937070390936956,-0.17899789090062157,-0.11106272340801768,-0.04769005995156464,0.3318947267130696,0.33483583620819335,0.32149125203499196,0.2717406699704157,0.25349065382581215,2.6900526435337024,-17.451529227210326,3.08559254520957,33.72720152634882,28.627647503654618,31.957610173232226
42,10/04/2020,CRM,151.12,129.84B,223237.24752799876,146.38105975197294,251.67671649154312,127.76B,215287.24752799876,144.03607666290867,242.7139205501677,Overvalued,,1.7,buy,38,1.2038931297709925,0.8067007672634271,0.685695652173913,56.77239868562483,56.77239868562483,56.77239868562483,54.36921132928745,59.10692393471933,-0.8317056424212126,-0.10407657051564456,0.46718924445895027,0.7459053189324152,1.371384803845416,-3.440886492873763,-2.7735245084021396,-2.125381757829922,-1.5511243424774546,-0.9666225132128805,2.6091808504525504,2.669447937886495,2.592571002288872,2.2970296614098697,2.3380073170582962,22.414729786300725,19.100468044044817,25.57177668353916,43.07438352064882,35.61660490524404,31.594682175439914
43,10/04/2020,WY,19.46,12.90B,4999.459871066746,17.28735878640061,6.699802831732013,18.81B,4860.459871066746,25.207381300170194,6.513528190545216,Overvalued,,1.8,buy,10,0.924090909090909,0.7460550458715596,0.616060606060606,61.3239096010011,61.3239096010011,61.3239096010011,55.92250946652824,56.954499272481215,-0.32189421426366494,-0.06871678003803439,0.13042470580869292,0.21236832342867373,0.2924965899579668,-1.2192785683778682,-0.9891662107099015,-0.7652480274061827,-0.5697247572392115,-0.3972804877997758,0.8973843541142033,0.9204494306718671,0.8956727332148756,0.7820930806678852,0.6897770777577426,4.764310028243246,-4.4099960471200905,2.809357893668163,33.47577933343499,30.44927900940266,33.16723626283126
44,10/04/2020,BMRN,79.60,14.36B,-54645.26008020512,79.84875444839858,-303.8548714424217,14.47B,-55399.070080205114,80.46040925266904,-308.0464306061228,Overvalued,,1.8,buy,22,1.1136363636363635,0.7622222222222222,0.5228658536585366,44.755595585776675,44.755595585776675,44.755595585776675,53.548964264219485,59.16505691373039,-0.5367536095285743,-0.6256640458720568,-0.6881931450486007,-0.45492456867640385,-0.04680902230299466,-0.4907556720842086,-0.5177373468417783,-0.5518285064831429,-0.5324477189217951,-0.43531997959803503,-0.0459979374443657,-0.10792669903027852,-0.13636463856545789,0.07752315024539125,0.38851095729504037,13.926594409352845,-6.641389020120892,6.68054594906311,49.89571560243085,37.09977982766552,38.10689477675867
